,data,temperatura_max_2m,temperature_2m_min,sensação_termica_max,sensação_termica_min,quantia_chuva
222,1950-08-11 03:00:00,26.5945,13.9445,24.93735,12.296545,0.0
223,1950-08-12 03:00:00,26.1445,13.0445,24.76935,10.536665,0.0
224,1950-08-13 03:00:00,26.5445,12.9945,25.76806,10.095042,0.0
225,1950-08-14 03:00:00,27.2445,13.8945,25.736904,12.102455,0.0
226,1950-08-15 03:00:00,27.4445,14.1945,24.920788,12.53109,0.0
227,1950-08-16 03:00:00,27.1945,14.7945,26.11182,12.409178,0.0
228,1950-08-17 03:00:00,27.8945,14.7445,27.615492,12.590599,0.0
229,1950-08-18 03:00:00,28.2445,14.4445,27.728798,12.315184,0.0
230,1950-08-19 03:00:00,28.7945,15.5445,27.163279,13.14772,0.0
231,1950-08-20 03:00:00,28.2945,15.8445,26.126936,13.309786,0.0
232,1950-08-21 03:00:00,26.2445,15.6445,25.000137,12.197273,0.0
233,1950-08-22 03:00:00,26.2945,14.0945,24.947151,12.022669,0.0
234,1950-08-23 03:00:00,26.3945,14.2445,24.332857,12.118774,0.0
235,1950-08-24 03:00:00,26.8945,15.2945,25.767324,12.403965,0.0
236,1950-08-25 03:00:00,26.9945,15.894501,25.589073,13.439106,0.0
237,1950-08-26 03:00:00,27.1445,15.2945,26.35106,13.003805,0.0
238,1950-08-27 03:00:00,27.6945,14.7945,26.70982,13.09432,0.0
239,1950-08-28 03:00:00,28.1945,15.0945,26.808437,12.93026,0.0
240,1950-08-29 03:00:00,28.1945,15.1445,26.631575,11.499191,0.0
241,1950-08-30 03:00:00,26.0945,14.8445,23.875849,11.749823,0.0
242,1950-08-31 03:00:00,26.0945,14.0945,24.539846,10.999504,0.0
243,1950-09-01 03:00:00,28.1445,13.7945,26.50095,10.91931,0.0
244,1950-09-02 03:00:00,29.1445,14.8445,27.79406,11.8328495,0.0
245,1950-09-03 03:00:00,28.8945,15.6945,27.909908,12.270037,0.0
246,1950-09-04 03:00:00,28.5945,16.2445,27.702082,13.862104,0.0
247,1950-09-05 03:00:00,29.4445,17.3945,29.237347,14.934069,0.0
248,1950-09-06 03:00:00,30.5945,17.0945,31.131844,15.137142,0.0
249,1950-09-07 03:00:00,30.9945,19.4445,30.023403,17.749662,0.0
250,1950-09-08 03:00:00,31.4445,21.5445,31.162468,20.013895,0.0
251,1950-09-09 03:00:00,31.1945,22.5945,30.113113,20.017332,0.0
252,1950-09-10 03:00:00,31.4445,18.5945,30.640495,17.615149,0.0
253,1950-09-11 03:00:00,30.8945,19.4945,28.922352,18.901371,0.0
254,1950-09-12 03:00:00,30.8945,19.1445,31.97802,19.177395,0.0
255,1950-09-13 03:00:00,29.3445,18.1945,29.645882,18.266659,0.3
256,1950-09-14 03:00:00,29.0445,17.8445,29.431393,18.338665,0.0
257,1950-09-15 03:00:00,26.0445,17.0945,26.96772,16.710194,0.0
258,1950-09-16 03:00:00,28.0445,16.8945,28.046093,15.312536,0.0
259,1950-09-17 03:00:00,28.8945,16.2445,29.382404,15.321035,0.0
260,1950-09-18 03:00:00,30.9945,16.6445,31.361141,15.06492,0.0
261,1950-09-19 03:00:00,31.7445,18.1945,31.09491,16.261892,0.0
262,1950-09-20 03:00:00,32.6945,19.0445,31.245792,16.961021,0.0
263,1950-09-21 03:00:00,30.2445,18.9445,29.99858,18.149158,0.0
264,1950-09-22 03:00:00,28.9445,18.9945,30.868626,20.098257,2.7
265,1950-09-23 03:00:00,25.2945,17.7945,26.392464,18.82013,2.8000002
266,1950-09-24 03:00:00,24.8945,17.5445,27.007048,19.187368,20.799997
267,1950-09-25 03:00:00,25.8945,16.8945,29.33323,17.66985,1.3000001
268,1950-09-26 03:00:00,26.7945,16.2945,30.198929,17.682163,4.7
269,1950-09-27 03:00:00,21.5945,16.8445,25.235844,17.944275,0.6
270,1950-09-28 03:00:00,25.1445,14.8945,29.033714,15.282009,0.0
271,1950-09-29 03:00:00,26.9445,15.994499,27.334818,16.859606,1.3000001
272,1950-09-30 03:00:00,26.4445,16.4945,27.722075,17.520123,1.5000002
273,1950-10-01 03:00:00,26.5945,16.1945,28.27985,17.59123,5.5000005
274,1950-10-02 03:00:00,25.9445,16.6445,29.015312,18.549925,34.600002
275,1950-10-03 03:00:00,23.8945,17.0945,26.45524,17.997423,12.7
276,1950-10-04 03:00:00,23.1945,16.9445,25.61107,17.452927,20.5
277,1950-10-05 03:00:00,24.8445,17.3445,26.315277,18.540064,4.0999994
278,1950-10-06 03:00:00,21.0445,16.7445,23.32078,18.09919,23.0
279,1950-10-07 03:00:00,25.8945,16.0445,27.788452,17.264292,9.7
280,1950-10-08 03:00:00,26.9445,16.6445,28.594803,17.415775,21.8
281,1950-10-09 03:00:00,26.6945,17.5445,28.388435,18.123884,5.3999996
282,1950-10-10 03:00:00,26.7945,17.3445,29.066536,17.97265,0.0
283,1950-10-11 03:00:00,27.0945,16.9445,30.952198,17.81215,0.0
284,1950-10-12 03:00:00,28.1445,18.0445,31.363663,18.982584,0.1
285,1950-10-13 03:00:00,26.6945,18.3445,28.5713,19.71972,0.0
286,1950-10-14 03:00:00,27.0945,17.7445,31.223331,19.235777,1.1
287,1950-10-15 03:00:00,27.5445,17.5445,29.723598,18.623447,0.0
288,1950-10-16 03:00:00,27.1945,18.2445,29.187359,19.903578,5.3999996
289,1950-10-17 03:00:00,26.7945,18.0945,29.927895,20.123428,4.6000004
290,1950-10-18 03:00:00,26.2445,17.5445,28.634583,18.739883,8.8
291,1950-10-19 03:00:00,25.3945,17.2945,28.570469,18.771168,3.5
292,1950-10-20 03:00:00,27.3945,16.4445,31.14294,17.765059,2.3999999
293,1950-10-21 03:00:00,28.3945,16.9945,29.488766,17.63702,0.2
294,1950-10-22 03:00:00,28.9445,18.7445,31.024006,17.900871,0.0
295,1950-10-23 03:00:00,28.4445,18.3945,31.838627,19.701855,0.0
296,1950-10-24 03:00:00,25.3445,18.5945,28.400543,20.344067,0.0
297,1950-10-25 03:00:00,23.9945,17.5445,27.049505,19.16095,0.0
298,1950-10-26 03:00:00,24.4945,17.1945,27.618279,18.387762,3.8999999
299,1950-10-27 03:00:00,24.2945,17.1945,27.876747,18.547522,4.6
300,1950-10-28 03:00:00,24.8945,16.7445,27.431887,17.719866,4.8
301,1950-10-29 03:00:00,23.8945,17.0445,27.189274,18.239445,20.100002
302,1950-10-30 03:00:00,22.5945,16.8945,24.325026,18.817795,0.6
303,1950-10-31 03:00:00,24.5945,16.4945,28.990105,17.77876,16.900002
304,1950-11-01 03:00:00,25.2945,17.0945,28.343452,18.783205,25.100004
305,1950-11-02 03:00:00,24.6445,17.0445,26.617926,18.89979,2.4000003
306,1950-11-03 03:00:00,23.0445,16.8945,24.631727,18.443018,12.4
307,1950-11-04 03:00:00,25.0445,16.7945,27.771488,18.323517,10.0
308,1950-11-05 03:00:00,22.5445,17.5445,25.379501,19.239208,9.299998
309,1950-11-06 03:00:00,19.6945,17.3945,20.934824,18.84587,20.2
310,1950-11-07 03:00:00,23.9445,16.0945,24.62965,16.320272,15.200001
311,1950-11-08 03:00:00,25.3945,15.9445,28.583176,17.383617,7.7999997
312,1950-11-09 03:00:00,25.1945,16.6945,27.26956,17.767244,8.7
313,1950-11-10 03:00:00,26.7445,15.994499,28.304623,16.872372,10.5
314,1950-11-11 03:00:00,27.0945,17.2445,28.901188,18.72636,7.4
315,1950-11-12 03:00:00,27.2445,17.6945,29.841858,19.272167,8.2
316,1950-11-13 03:00:00,25.4945,17.7445,29.537403,19.598314,20.6
317,1950-11-14 03:00:00,26.4945,18.3445,29.114437,20.237772,10.900001
318,1950-11-15 03:00:00,20.7945,17.5945,22.065561,19.11808,5.2999997
319,1950-11-16 03:00:00,24.6445,17.6445,25.514488,18.502323,5.2000003
320,1950-11-17 03:00:00,25.5945,18.0445,27.071817,19.086273,3.4999993
321,1950-11-18 03:00:00,26.0945,17.3945,29.381111,18.932587,1.9000001
322,1950-11-19 03:00:00,25.0945,17.9945,28.181404,20.146326,3.2999997
323,1950-11-20 03:00:00,22.5445,18.1445,24.19137,20.400692,12.0
324,1950-11-21 03:00:00,22.4945,17.3445,22.875587,18.11492,8.299999
325,1950-11-22 03:00:00,21.4445,17.3945,23.208126,18.243385,2.4999998
326,1950-11-23 03:00:00,23.0445,18.1445,25.56822,19.346302,3.6
327,1950-11-24 03:00:00,26.4945,17.4445,29.346523,19.087992,2.7
328,1950-11-25 03:00:00,24.6445,17.8445,27.101772,19.82059,3.6000001
329,1950-11-26 03:00:00,27.0945,17.2945,28.909603,17.776663,0.0
330,1950-11-27 03:00:00,26.4445,18.0945,26.996937,19.039106,0.0
331,1950-11-28 03:00:00,25.5445,18.2445,26.69748,19.287601,0.8
332,1950-11-29 03:00:00,23.5445,17.2945,24.445696,18.657236,1.9000001
333,1950-11-30 03:00:00,26.4945,15.2945,30.803497,16.146938,2.0
334,1950-12-01 03:00:00,27.1445,16.5945,29.416622,16.842146,12.8
335,1950-12-02 03:00:00,26.4945,17.0945,29.02861,18.141354,5.4
336,1950-12-03 03:00:00,26.0445,16.7445,29.309513,17.508047,10.700001
337,1950-12-04 03:00:00,24.6945,17.6945,27.721085,19.519281,13.2
338,1950-12-05 03:00:00,24.9945,18.1445,27.344152,19.850124,8.2
339,1950-12-06 03:00:00,25.3445,18.0445,28.370247,19.359095,0.6
340,1950-12-07 03:00:00,25.4945,17.5445,27.962036,18.473265,0.0
341,1950-12-08 03:00:00,24.6445,17.2945,27.1875,18.542557,0.0
342,1950-12-09 03:00:00,25.5445,17.3945,28.315907,17.937605,0.1
343,1950-12-10 03:00:00,26.8445,16.8945,29.412327,17.073702,0.1
344,1950-12-11 03:00:00,27.7445,16.2445,30.653358,16.313807,0.2
